pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure
84.8,81.0,1031.0,76.5,29.1,30.0,94,2025-12-22 23:00:00,20.7,68.0,6.2,1016.1
86.8,84.1,923.0,56.3,26.5,49.0,100,2025-12-23 00:00:00,20.0,75.0,6.9,1016.0
86.6,83.6,815.0,31.6,23.3,74.0,106,2025-12-23 01:00:00,19.6,76.0,7.1,1016.0
83.4,79.9,742.0,13.2,21.3,92.0,113,2025-12-23 02:00:00,19.2,76.0,7.7,1016.1
78.9,75.4,710.0,5.7,21.4,100.0,120,2025-12-23 03:00:00,19.0,75.0,9.0,1015.4
74.7,71.5,714.0,4.5,22.6,101.0,126,2025-12-23 04:00:00,18.9,72.0,10.1,1015.0
72.6,69.4,773.0,6.4,23.7,98.0,132,2025-12-23 05:00:00,18.4,73.0,9.7,1015.1
69.8,66.8,952.0,12.8,25.1,90.0,138,2025-12-23 06:00:00,18.4,70.0,9.7,1015.5
69.2,65.9,1186.0,21.4,27.0,80.0,143,2025-12-23 07:00:00,18.3,69.0,9.7,1016.1
69.6,66.4,1300.0,26.4,28.7,77.0,148,2025-12-23 08:00:00,18.4,67.0,10.0,1017.2
68.2,65.0,1186.0,24.5,30.5,89.0,150,2025-12-23 09:00:00,19.5,62.0,12.0,1018.0
65.0,60.5,951.0,19.0,32.0,108.0,151,2025-12-23 10:00:00,21.4,54.0,14.7,1018.9
58.4,52.0,748.0,13.9,31.9,123.0,152,2025-12-23 11:00:00,23.4,45.0,15.9,1018.4
48.1,39.7,620.0,10.2,28.4,129.0,152,2025-12-23 12:00:00,25.2,37.0,18.2,1017.4
41.1,32.7,523.0,6.9,23.2,131.0,153,2025-12-23 13:00:00,26.2,31.0,17.3,1016.2
38.2,30.4,476.0,5.4,19.6,131.0,153,2025-12-23 14:00:00,26.9,27.0,15.8,1015.1
37.5,29.9,499.0,4.7,19.1,132.0,153,2025-12-23 15:00:00,27.1,26.0,15.3,1014.3
37.4,30.2,571.0,5.9,20.2,131.0,153,2025-12-23 16:00:00,27.0,27.0,14.6,1014.1
29.7,25.4,653.0,12.4,20.8,119.0,153,2025-12-23 17:00:00,26.7,29.0,13.5,1014.1
43.0,39.1,751.0,28.4,20.6,94.0,153,2025-12-23 18:00:00,25.7,32.0,11.8,1014.6
49.5,46.2,859.0,49.8,20.3,60.0,152,2025-12-23 19:00:00,24.0,39.0,12.9,1015.6
47.6,43.8,913.0,61.7,19.4,38.0,152,2025-12-23 20:00:00,22.8,43.0,14.2,1016.1
46.2,41.4,877.0,54.8,17.5,38.0,151,2025-12-23 21:00:00,22.0,48.0,12.1,1016.4
45.3,39.3,788.0,38.4,15.1,50.0,151,2025-12-23 22:00:00,21.0,55.0,10.2,1016.3
44.9,37.8,693.0,24.9,12.9,59.0,149,2025-12-23 23:00:00,20.1,59.0,9.9,1016.9
44.1,36.4,598.0,19.2,11.2,61.0,144,2025-12-24 00:00:00,19.2,62.0,9.2,1016.8
42.4,34.5,496.0,16.4,9.8,62.0,139,2025-12-24 01:00:00,18.5,64.0,9.2,1016.9
40.4,32.2,417.0,14.3,8.8,62.0,134,2025-12-24 02:00:00,17.9,64.0,9.7,1016.8
38.6,30.4,347.0,11.2,8.2,64.0,129,2025-12-24 03:00:00,17.5,65.0,10.2,1015.7
37.1,29.0,300.0,8.7,8.0,67.0,124,2025-12-24 04:00:00,17.1,66.0,10.5,1015.4
35.6,28.0,347.0,9.8,8.0,65.0,120,2025-12-24 05:00:00,16.8,63.0,10.7,1015.2
35.3,28.0,573.0,18.5,9.1,54.0,116,2025-12-24 06:00:00,16.5,65.0,9.6,1015.8
38.1,30.9,892.0,30.2,10.8,40.0,112,2025-12-24 07:00:00,16.2,66.0,8.2,1016.4
43.1,36.1,1119.0,36.8,12.8,36.0,108,2025-12-24 08:00:00,16.0,68.0,7.7,1017.3
45.3,40.0,1179.0,33.5,15.3,51.0,105,2025-12-24 09:00:00,17.7,58.0,8.0,1018.1
43.8,36.0,1148.0,25.1,18.2,77.0,102,2025-12-24 10:00:00,19.8,47.0,8.5,1018.9
42.1,33.3,1061.0,17.7,20.6,99.0,100,2025-12-24 11:00:00,22.1,37.0,9.9,1018.6
36.9,29.2,879.0,13.1,22.2,114.0,98,2025-12-24 12:00:00,24.0,31.0,10.5,1017.2
34.9,27.4,642.0,9.6,23.5,125.0,97,2025-12-24 13:00:00,25.3,27.0,9.4,1015.9
34.3,27.1,508.0,8.0,24.8,133.0,97,2025-12-24 14:00:00,26.2,24.0,7.9,1014.7
34.0,27.0,566.0,6.1,26.3,140.0,96,2025-12-24 15:00:00,26.7,22.0,6.3,1014.0
34.3,27.4,727.0,6.2,27.9,142.0,96,2025-12-24 16:00:00,26.4,26.0,7.4,1013.7
33.2,27.3,879.0,16.2,35.5,138.0,96,2025-12-24 17:00:00,25.4,36.0,9.4,1014.0
53.6,48.4,973.0,43.4,35.2,102.0,96,2025-12-24 18:00:00,23.4,44.0,9.5,1013.9
62.2,57.6,1058.0,80.5,35.0,52.0,97,2025-12-24 19:00:00,22.2,49.0,7.4,1014.3
62.6,58.1,1174.0,105.8,35.1,16.0,98,2025-12-24 20:00:00,21.6,51.0,4.8,1014.6
64.7,59.8,1402.0,108.3,36.8,6.0,99,2025-12-24 21:00:00,20.6,57.0,2.6,1015.0
68.9,63.8,1660.0,98.9,39.0,10.0,101,2025-12-24 22:00:00,18.9,68.0,3.5,1014.9
68.7,64.3,1740.0,89.1,38.7,14.0,104,2025-12-24 23:00:00,16.9,77.0,4.3,1015.5
64.5,61.2,1487.0,82.3,33.6,13.0,106,2025-12-25 00:00:00,16.4,77.0,4.8,1015.0
58.0,54.8,1056.0,75.0,26.0,13.0,109,2025-12-25 01:00:00,16.2,75.0,5.4,1014.9
52.2,49.1,710.0,68.3,19.8,12.0,111,2025-12-25 02:00:00,15.6,76.0,5.3,1014.8
48.3,45.2,509.0,62.5,16.3,11.0,113,2025-12-25 03:00:00,15.0,76.0,5.3,1014.4
45.4,42.4,391.0,57.2,14.2,11.0,114,2025-12-25 04:00:00,14.3,77.0,5.4,1014.1
42.5,39.5,436.0,52.6,13.1,11.0,116,2025-12-25 05:00:00,13.9,81.0,6.4,1014.4
41.2,38.4,779.0,53.0,13.7,8.0,117,2025-12-25 06:00:00,13.5,84.0,7.1,1014.6
45.6,42.8,1285.0,53.3,15.1,5.0,118,2025-12-25 07:00:00,13.7,85.0,7.1,1014.8
55.4,52.6,1624.0,51.7,19.6,11.0,119,2025-12-25 08:00:00,14.0,82.0,6.9,1015.5
54.6,51.8,1641.0,47.3,30.2,34.0,121,2025-12-25 09:00:00,15.8,68.0,6.9,1016.2
48.7,45.1,1491.0,41.0,44.0,67.0,122,2025-12-25 10:00:00,18.0,52.0,6.7,1016.9
42.5,37.4,1307.0,34.3,54.9,96.0,123,2025-12-25 11:00:00,21.5,40.0,3.9,1017.0
40.9,36.1,1103.0,26.5,60.2,118.0,124,2025-12-25 12:00:00,23.6,33.0,1.1,1015.8
38.4,34.7,865.0,18.2,62.6,136.0,124,2025-12-25 13:00:00,24.5,35.0,3.5,1014.6
39.1,35.5,687.0,13.1,63.9,148.0,125,2025-12-25 14:00:00,25.0,36.0,5.4,1013.5
40.5,36.9,600.0,12.1,65.2,155.0,126,2025-12-25 15:00:00,24.9,39.0,9.4,1012.9
41.8,38.3,573.0,14.3,65.4,157.0,127,2025-12-25 16:00:00,24.2,45.0,12.4,1012.7
40.4,37.4,607.0,17.7,56.5,150.0,128,2025-12-25 17:00:00,23.4,54.0,12.3,1013.4
50.4,48.1,737.0,32.4,50.5,120.0,129,2025-12-25 18:00:00,22.5,62.0,9.6,1013.5
51.8,49.6,928.0,52.6,42.1,77.0,129,2025-12-25 19:00:00,21.9,72.0,6.4,1014.3
49.6,47.1,1076.0,66.6,34.8,45.0,128,2025-12-25 20:00:00,21.7,74.0,5.8,1014.9
47.6,45.2,1137.0,68.7,30.1,32.0,127,2025-12-25 21:00:00,21.0,77.0,3.1,1014.8
46.4,43.9,1156.0,64.6,26.5,29.0,126,2025-12-25 22:00:00,20.5,79.0,0.8,1014.7
46.0,43.3,1163.0,59.8,23.4,27.0,123,2025-12-25 23:00:00,19.8,83.0,1.5,1014.9
45.6,43.0,1192.0,56.1,20.6,24.0,121,2025-12-26 00:00:00,19.0,86.0,3.2,1014.7
44.9,42.1,1209.0,51.8,18.3,23.0,119,2025-12-26 01:00:00,18.5,87.0,3.3,1014.8
42.8,40.2,1149.0,46.5,16.5,24.0,118,2025-12-26 02:00:00,17.2,94.0,5.4,1014.5
39.9,37.4,902.0,38.5,15.3,28.0,117,2025-12-26 03:00:00,16.2,98.0,5.8,1014.0
36.7,34.2,577.0,29.6,14.6,34.0,116,2025-12-26 04:00:00,16.0,96.0,6.1,1013.8
36.8,34.5,435.0,28.0,14.2,29.0,115,2025-12-26 05:00:00,15.1,97.0,5.4,1014.1
35.6,33.5,678.0,33.5,14.5,20.0,115,2025-12-26 06:00:00,14.8,94.0,5.9,1014.5
40.0,38.1,1105.0,40.7,15.4,8.0,114,2025-12-26 07:00:00,14.7,90.0,6.6,1015.0
50.2,48.5,1368.0,43.5,19.7,10.0,114,2025-12-26 08:00:00,15.0,85.0,7.2,1015.5
48.5,46.6,1285.0,37.7,31.0,36.0,114,2025-12-26 09:00:00,16.5,70.0,8.3,1015.9
40.9,37.6,1038.0,27.5,45.6,75.0,113,2025-12-26 10:00:00,18.8,62.0,7.1,1016.4
36.2,32.7,834.0,18.9,55.7,108.0,112,2025-12-26 11:00:00,21.8,54.0,6.5,1016.7
36.4,33.3,741.0,14.0,57.1,129.0,112,2025-12-26 12:00:00,23.4,52.0,3.3,1015.7
36.4,33.6,690.0,10.8,54.0,144.0,111,2025-12-26 13:00:00,24.3,45.0,5.6,1014.8
37.1,34.6,677.0,9.5,50.9,153.0,111,2025-12-26 14:00:00,24.4,45.0,9.0,1013.8
37.6,35.2,705.0,9.2,50.0,157.0,111,2025-12-26 15:00:00,23.7,51.0,11.4,1012.8
38.1,35.5,770.0,10.7,49.2,156.0,111,2025-12-26 16:00:00,23.2,50.0,12.1,1012.6
35.9,33.1,857.0,15.9,47.4,140.0,111,2025-12-26 17:00:00,23.0,50.0,11.0,1012.7
47.1,44.9,984.0,33.6,43.1,108.0,110,2025-12-26 18:00:00,22.4,54.0,9.4,1013.1
49.9,47.7,1131.0,58.0,37.0,63.0,110,2025-12-26 19:00:00,21.5,64.0,6.2,1013.9
48.7,46.1,1228.0,75.5,32.0,28.0,110,2025-12-26 20:00:00,20.8,68.0,4.2,1014.7
49.0,46.1,1245.0,79.8,29.3,14.0,110,2025-12-26 21:00:00,19.9,75.0,3.4,1014.9
50.9,47.7,1210.0,77.2,27.7,10.0,110,2025-12-26 22:00:00,18.7,83.0,4.6,1014.9
53.7,50.6,1137.0,73.6,26.1,8.0,110,2025-12-26 23:00:00,17.7,90.0,5.2,1014.9
55.6,52.9,1009.0,71.0,24.1,6.0,111,2025-12-27 00:00:00,17.1,92.0,5.3,1014.6
55.9,53.6,843.0,67.4,22.0,6.0,112,2025-12-27 01:00:00,16.7,90.0,5.4,1014.6
54.4,52.4,698.0,62.4,20.4,9.0,113,2025-12-27 02:00:00,16.4,89.0,6.2,1014.3
52.3,50.4,563.0,54.4,19.2,15.0,114,2025-12-27 03:00:00,16.2,90.0,6.9,1014.0
49.8,48.1,449.0,45.0,18.4,24.0,116,2025-12-27 04:00:00,16.0,89.0,7.4,1013.6
47.5,45.4,454.0,41.2,17.9,26.0,117,2025-12-27 05:00:00,15.8,82.0,7.4,1014.3
46.1,44.2,684.0,45.2,18.2,22.0,118,2025-12-27 06:00:00,15.5,74.0,8.0,1014.5
49.6,47.7,1032.0,50.3,18.8,17.0,119,2025-12-27 07:00:00,15.3,70.0,7.9,1014.6
56.3,54.7,1279.0,51.2,21.1,24.0,120,2025-12-27 08:00:00,15.4,69.0,8.4,1015.3
54.6,53.0,1336.0,44.0,26.8,53.0,121,2025-12-27 09:00:00,16.9,59.0,8.9,1016.3
49.8,47.5,1291.0,32.5,34.2,94.0,122,2025-12-27 10:00:00,19.0,53.0,8.7,1017.3
42.8,39.5,1188.0,22.7,39.6,128.0,123,2025-12-27 11:00:00,21.7,41.0,8.2,1017.8
42.3,38.6,989.0,16.4,40.8,148.0,124,2025-12-27 12:00:00,23.8,36.0,8.9,1016.7
41.3,37.8,732.0,11.8,40.0,162.0,124,2025-12-27 13:00:00,25.1,32.0,7.6,1015.5
41.2,37.8,579.0,9.5,39.7,171.0,125,2025-12-27 14:00:00,25.6,30.0,4.4,1014.3
41.7,38.3,617.0,7.9,41.1,179.0,125,2025-12-27 15:00:00,25.7,31.0,4.8,1013.5
42.4,39.1,759.0,8.6,43.0,182.0,125,2025-12-27 16:00:00,25.3,34.0,7.0,1013.2
29.5,28.1,908.0,16.4,39.9,165.0,126,2025-12-27 17:00:00,25.0,38.0,8.7,1013.2
53.1,51.7,1051.0,52.4,41.4,122.0,128,2025-12-27 18:00:00,23.2,50.0,10.5,1013.4
63.6,62.4,1200.0,101.6,43.4,63.0,134,2025-12-27 19:00:00,22.0,60.0,6.8,1014.0
65.7,64.3,1302.0,135.0,44.4,20.0,127,2025-12-27 20:00:00,21.2,63.0,5.0,1014.4
67.8,66.1,1347.0,138.5,43.9,7.0,129,2025-12-27 21:00:00,20.6,66.0,4.2,1014.9
68.5,67.1,1343.0,126.3,42.4,10.0,131,2025-12-27 22:00:00,19.2,73.0,5.6,1015.1
65.2,64.5,1261.0,112.1,39.3,13.0,133,2025-12-27 23:00:00,18.1,80.0,6.4,1015.1
55.1,54.6,1042.0,99.8,33.5,12.0,135,2025-12-28 00:00:00,17.4,81.0,5.9,1014.7
45.4,45.2,744.0,85.6,26.2,13.0,135,2025-12-28 01:00:00,17.1,80.0,5.6,1014.8
38.1,37.8,514.0,71.9,20.5,15.0,134,2025-12-28 02:00:00,16.6,79.0,5.8,1014.9
32.8,32.6,385.0,58.2,17.7,21.0,132,2025-12-28 03:00:00,16.2,78.0,6.4,1014.6
29.3,29.2,323.0,45.1,16.6,29.0,131,2025-12-28 04:00:00,15.9,75.0,7.0,1014.5
28.1,27.9,377.0,49.5,15.8,19.0,129,2025-12-28 05:00:00,15.3,73.0,7.5,1014.4
27.4,27.2,624.0,49.4,16.6,16.0,127,2025-12-28 06:00:00,15.2,73.0,7.5,1014.7
31.3,31.1,987.0,49.0,17.9,14.0,125,2025-12-28 07:00:00,15.1,70.0,7.6,1015.1
39.2,39.0,1274.0,46.3,20.3,21.0,123,2025-12-28 08:00:00,15.3,69.0,7.9,1015.9
42.0,41.7,1435.0,39.4,24.6,46.0,122,2025-12-28 09:00:00,17.1,59.0,8.4,1016.9
42.5,42.0,1521.0,30.3,30.0,81.0,121,2025-12-28 10:00:00,19.1,51.0,8.9,1017.8
35.0,33.9,1496.0,22.5,34.3,110.0,120,2025-12-28 11:00:00,21.9,43.0,8.8,1018.4
29.7,28.5,1277.0,16.9,36.2,128.0,119,2025-12-28 12:00:00,24.0,36.0,8.2,1017.0
27.7,26.5,948.0,12.7,37.1,139.0,118,2025-12-28 13:00:00,25.2,31.0,6.8,1015.6
29.0,27.6,721.0,10.7,38.6,148.0,117,2025-12-28 14:00:00,25.8,29.0,3.6,1014.3
31.3,29.9,696.0,10.0,42.2,157.0,116,2025-12-28 15:00:00,26.1,28.0,1.8,1013.6
33.6,32.4,775.0,11.6,46.5,162.0,115,2025-12-28 16:00:00,25.9,30.0,3.5,1013.2
32.4,31.5,871.0,17.8,49.0,159.0,115,2025-12-28 17:00:00,25.7,35.0,6.3,1013.4
50.6,50.1,967.0,39.1,48.9,129.0,115,2025-12-28 18:00:00,23.6,51.0,8.7,1013.6
59.0,58.6,1081.0,68.3,48.6,88.0,115,2025-12-28 19:00:00,22.2,59.0,7.2,1013.9
61.7,61.2,1186.0,88.6,48.0,56.0,114,2025-12-28 20:00:00,21.3,63.0,4.0,1014.3
64.5,64.0,1307.0,91.7,47.1,44.0,114,2025-12-28 21:00:00,20.6,66.0,3.1,1014.5
68.0,67.3,1420.0,86.0,45.9,43.0,114,2025-12-28 22:00:00,19.2,72.0,4.8,1015.0
68.9,68.2,1424.0,78.9,43.3,41.0,114,2025-12-28 23:00:00,17.7,78.0,6.6,1015.0
67.1,66.4,1232.0,72.7,38.4,35.0,114,2025-12-29 00:00:00,17.3,78.0,6.1,1014.7
62.2,61.5,933.0,65.3,32.2,30.0,115,2025-12-29 01:00:00,17.1,76.0,5.6,1014.5
56.3,55.8,690.0,57.9,26.8,26.0,117,2025-12-29 02:00:00,16.6,77.0,6.0,1014.3
51.6,51.0,528.0,49.7,22.7,25.0,119,2025-12-29 03:00:00,16.1,77.0,6.2,1013.9
47.7,47.3,422.0,41.6,19.4,27.0,121,2025-12-29 04:00:00,15.7,77.0,6.6,1013.7
42.7,42.1,471.0,33.5,18.2,28.0,123,2025-12-29 05:00:00,15.2,81.0,6.6,1013.9
41.7,41.2,804.0,38.5,18.5,21.0,124,2025-12-29 06:00:00,14.9,82.0,7.1,1014.0
44.8,44.2,1291.0,45.1,19.1,13.0,126,2025-12-29 07:00:00,14.9,81.0,6.9,1014.4
52.0,51.5,1636.0,48.0,20.4,17.0,127,2025-12-29 08:00:00,15.1,79.0,6.9,1015.0
51.1,50.5,1719.0,44.0,22.6,41.0,128,2025-12-29 09:00:00,16.9,69.0,7.0,1016.1
47.8,47.1,1661.0,36.3,25.7,77.0,129,2025-12-29 10:00:00,19.5,55.0,7.1,1017.1
41.0,39.9,1524.0,28.7,29.8,110.0,130,2025-12-29 11:00:00,22.5,42.0,8.3,1017.2
39.5,38.3,1273.0,21.7,36.1,136.0,130,2025-12-29 12:00:00,24.3,38.0,8.1,1016.3
39.9,38.6,944.0,14.9,43.6,158.0,131,2025-12-29 13:00:00,25.1,37.0,8.2,1014.7
42.6,41.0,711.0,10.8,48.9,173.0,133,2025-12-29 14:00:00,25.3,38.0,8.4,1014.0
45.2,43.4,643.0,10.2,50.9,180.0,134,2025-12-29 15:00:00,25.0,39.0,9.2,1013.3
46.7,44.8,672.0,12.4,50.8,179.0,136,2025-12-29 16:00:00,24.6,40.0,9.8,1013.4
39.7,38.4,763.0,15.4,54.4,177.0,137,2025-12-29 17:00:00,24.1,43.0,9.4,1013.3
49.5,48.5,963.0,26.7,50.5,150.0,138,2025-12-29 18:00:00,23.1,52.0,8.2,1013.7
50.5,49.7,1227.0,42.2,44.9,112.0,137,2025-12-29 19:00:00,22.0,63.0,6.0,1014.3
47.7,46.8,1382.0,51.9,39.3,83.0,136,2025-12-29 20:00:00,21.1,70.0,4.3,1014.6
45.6,44.6,1318.0,50.8,34.1,71.0,135,2025-12-29 21:00:00,20.5,74.0,3.6,1014.7
44.7,43.4,1147.0,44.1,28.9,68.0,133,2025-12-29 22:00:00,20.0,77.0,2.7,1014.4
44.8,43.4,1027.0,37.5,24.5,66.0,130,2025-12-29 23:00:00,19.3,80.0,2.6,1014.9
44.9,43.5,1054.0,32.9,21.1,63.0,128,2025-12-30 00:00:00,18.7,83.0,2.5,1014.2
44.4,43.0,1133.0,28.5,18.4,62.0,125,2025-12-30 01:00:00,17.6,86.0,3.8,1013.9
43.5,42.1,1143.0,24.6,16.5,61.0,124,2025-12-30 02:00:00,16.2,92.0,5.1,1013.6
43.0,41.4,964.0,19.8,15.4,63.0,122,2025-12-30 03:00:00,15.5,93.0,5.9,1013.1
42.3,40.7,716.0,15.5,15.1,66.0,121,2025-12-30 04:00:00,15.6,90.0,6.4,1012.9
45.9,44.4,632.0,19.4,14.6,52.0,120,2025-12-30 05:00:00,15.4,89.0,5.7,1013.1
47.8,46.4,898.0,30.0,15.6,37.0,121,2025-12-30 06:00:00,15.4,86.0,6.4,1013.4
55.3,53.8,1328.0,44.2,17.3,17.0,121,2025-12-30 07:00:00,15.4,85.0,6.9,1014.1
70.5,69.2,1597.0,51.2,20.4,13.0,122,2025-12-30 08:00:00,15.6,84.0,6.9,1014.4
73.6,72.2,1546.0,44.4,27.0,41.0,124,2025-12-30 09:00:00,17.3,72.0,6.7,1015.1
62.9,59.6,1333.0,30.5,35.2,85.0,126,2025-12-30 10:00:00,19.7,61.0,5.3,1015.5
57.4,52.9,1111.0,18.9,39.4,119.0,128,2025-12-30 11:00:00,23.1,54.0,2.9,1015.4
54.9,50.6,898.0,12.9,36.3,134.0,129,2025-12-30 12:00:00,24.3,54.0,4.7,1014.3
51.9,47.8,675.0,9.2,29.3,140.0,130,2025-12-30 13:00:00,24.6,55.0,10.8,1012.7
50.4,46.1,537.0,7.2,23.6,141.0,131,2025-12-30 14:00:00,24.4,58.0,12.4,1011.6
50.3,45.9,507.0,6.3,21.3,139.0,132,2025-12-30 15:00:00,24.2,60.0,13.2,1010.8
49.9,46.1,561.0,7.2,20.2,133.0,132,2025-12-30 16:00:00,23.7,65.0,16.6,1010.7
41.8,38.6,721.0,11.0,16.0,112.0,132,2025-12-30 17:00:00,23.6,71.0,15.1,1010.4
40.9,38.8,1089.0,22.6,16.0,93.0,132,2025-12-30 18:00:00,22.9,76.0,14.1,1010.6
41.8,39.8,1563.0,38.5,15.9,68.0,131,2025-12-30 19:00:00,22.6,79.0,11.7,1011.3
43.3,41.3,1863.0,49.6,15.6,49.0,130,2025-12-30 20:00:00,22.4,80.0,10.0,1011.9
42.7,40.7,1868.0,52.2,15.1,42.0,130,2025-12-30 21:00:00,22.0,84.0,8.2,1011.9
39.3,37.3,1699.0,50.0,14.3,42.0,129,2025-12-30 22:00:00,21.6,86.0,5.1,1011.5
35.0,32.8,1441.0,44.9,13.1,46.0,128,2025-12-30 23:00:00,21.6,86.0,3.4,1011.1
28.8,26.5,1040.0,35.6,10.9,55.0,127,2025-12-31 00:00:00,21.3,88.0,4.1,1011.0
25.0,21.5,550.0,23.5,8.2,67.0,126,2025-12-31 01:00:00,21.0,89.0,3.9,1010.7
21.0,15.5,220.0,14.7,6.6,75.0,123,2025-12-31 02:00:00,20.8,90.0,5.2,1010.3
19.9,13.3,185.0,11.1,6.8,75.0,121,2025-12-31 03:00:00,20.9,88.0,5.5,1009.7
20.8,13.6,310.0,10.8,8.1,71.0,118,2025-12-31 04:00:00,20.9,88.0,6.4,1009.1
24.4,14.4,444.0,11.9,8.1,66.0,115,2025-12-31 05:00:00,20.3,88.0,3.4,1009.6
27.2,17.1,569.0,25.8,11.0,48.0,112,2025-12-31 06:00:00,20.2,89.0,3.6,1009.9
34.2,24.2,702.0,44.4,14.9,25.0,109,2025-12-31 07:00:00,20.1,89.0,3.3,1010.3
45.6,35.7,744.0,53.7,18.2,15.0,106,2025-12-31 08:00:00,20.0,89.0,5.9,1010.7
44.7,33.8,613.0,44.8,20.2,33.0,102,2025-12-31 09:00:00,20.6,85.0,10.1,1011.2
43.5,23.1,392.0,26.6,21.5,64.0,98,2025-12-31 10:00:00,21.1,80.0,14.9,1011.7
43.8,20.0,229.0,12.2,21.8,90.0,95,2025-12-31 11:00:00,22.3,73.0,15.5,1011.4
39.9,18.0,191.0,6.8,20.5,103.0,92,2025-12-31 12:00:00,23.3,62.0,18.1,1010.4
34.9,16.2,212.0,5.1,18.2,110.0,89,2025-12-31 13:00:00,23.9,47.0,18.6,1009.5
29.9,14.3,241.0,4.8,16.3,113.0,87,2025-12-31 14:00:00,23.8,46.0,19.1,1008.6
26.5,12.7,233.0,4.4,15.6,111.0,84,2025-12-31 15:00:00,23.4,51.0,18.4,1008.1
25.2,11.9,234.0,5.3,15.3,105.0,81,2025-12-31 16:00:00,23.1,52.0,18.1,1007.9
26.5,13.1,333.0,10.2,18.4,98.0,78,2025-12-31 17:00:00,22.6,55.0,15.7,1008.3
27.1,16.8,616.0,21.5,17.7,80.0,75,2025-12-31 18:00:00,22.0,54.0,13.3,1009.1
30.0,20.7,997.0,37.2,16.8,56.0,74,2025-12-31 19:00:00,21.4,62.0,7.3,1010.2
31.8,22.6,1304.0,49.7,16.4,36.0,72,2025-12-31 20:00:00,20.8,68.0,3.4,1010.9
32.9,24.1,1491.0,56.2,16.9,26.0,70,2025-12-31 21:00:00,20.0,74.0,2.6,1010.9
35.4,26.1,1605.0,59.5,17.9,22.0,69,2025-12-31 22:00:00,19.4,77.0,2.6,1011.1
40.3,29.7,1615.0,60.3,18.4,20.0,68,2025-12-31 23:00:00,18.0,78.0,3.8,1011.2
42.6,31.4,1477.0,58.1,18.0,21.0,67,2026-01-01 00:00:00,16.8,86.0,4.1,1011.3
41.1,30.3,1236.0,53.3,17.2,24.0,68,2026-01-01 01:00:00,16.1,89.0,5.2,1011.3
39.9,29.2,987.0,48.1,16.1,26.0,69,2026-01-01 02:00:00,16.1,89.0,6.3,1011.4
37.7,27.9,702.0,42.0,14.5,26.0,70,2026-01-01 03:00:00,16.5,86.0,7.2,1011.3
31.4,24.4,411.0,35.4,12.7,25.0,71,2026-01-01 04:00:00,16.5,84.0,8.3,1011.1
22.9,21.2,299.0,35.1,13.1,23.0,72,2026-01-01 05:00:00,16.0,84.0,7.6,1011.5
25.1,22.2,533.0,35.9,13.8,24.0,73,2026-01-01 06:00:00,15.9,85.0,7.7,1012.0
40.5,34.7,946.0,36.7,14.9,27.0,73,2026-01-01 07:00:00,15.8,85.0,7.1,1013.0
61.9,53.4,1221.0,35.2,16.4,37.0,74,2026-01-01 08:00:00,15.8,87.0,6.7,1013.7
77.3,67.5,1211.0,29.4,18.9,59.0,76,2026-01-01 09:00:00,16.9,82.0,7.4,1014.6
90.8,77.1,1064.0,21.3,21.8,88.0,79,2026-01-01 10:00:00,19.1,71.0,8.6,1015.6
90.6,74.0,905.0,14.6,23.7,112.0,83,2026-01-01 11:00:00,20.8,61.0,12.3,1016.1
75.0,57.0,752.0,10.3,23.5,125.0,88,2026-01-01 12:00:00,22.3,55.0,8.7,1015.7
63.3,46.1,588.0,7.4,22.3,132.0,92,2026-01-01 13:00:00,23.3,49.0,7.1,1014.6
59.8,41.1,484.0,6.3,21.9,137.0,94,2026-01-01 14:00:00,24.0,46.0,3.7,1014.0
60.8,40.4,463.0,3.9,22.8,143.0,97,2026-01-01 15:00:00,24.5,43.0,2.6,1013.1
61.9,41.0,504.0,3.3,24.4,147.0,99,2026-01-01 16:00:00,24.3,43.0,7.4,1013.0
65.4,43.2,610.0,13.5,23.8,126.0,102,2026-01-01 17:00:00,24.1,45.0,8.7,1013.0
74.0,53.1,814.0,41.7,29.8,93.0,105,2026-01-01 18:00:00,22.7,52.0,9.4,1013.5
93.4,72.9,1085.0,80.1,37.9,49.0,109,2026-01-01 19:00:00,21.6,60.0,7.8,1014.4
106.6,87.1,1332.0,105.1,42.9,16.0,114,2026-01-01 20:00:00,21.0,63.0,3.1,1015.2
108.3,90.1,1574.0,104.0,42.3,7.0,121,2026-01-01 21:00:00,20.1,68.0,6.8,1015.6
98.3,82.4,1792.0,89.4,38.7,11.0,128,2026-01-01 22:00:00,20.0,65.0,7.4,1015.8
85.0,73.3,1843.0,75.9,33.9,15.0,134,2026-01-01 23:00:00,19.3,65.0,6.4,1016.4
74.3,63.8,1601.0,69.4,27.8,15.0,138,2026-01-02 00:00:00,18.5,69.0,7.1,1016.0
67.5,56.5,1193.0,63.8,20.6,15.0,142,2026-01-02 01:00:00,17.8,71.0,7.6,1016.2
64.5,51.8,853.0,55.7,15.2,19.0,145,2026-01-02 02:00:00,17.4,72.0,8.0,1016.4
63.3,49.2,646.0,40.7,13.0,31.0,147,2026-01-02 03:00:00,16.9,74.0,8.7,1016.1
63.1,47.7,508.0,23.1,12.7,46.0,149,2026-01-02 04:00:00,16.4,75.0,8.6,1016.0
