timestamp,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure
2025-11-14 17:00:00,22.6,17.0,455.0,14.5,26.7,140.0,85,26.9,39,12.1,1014.3
2025-11-14 18:00:00,31.9,27.0,549.0,24.6,24.6,114.0,101,25.6,48,9.3,1014.7
2025-11-14 19:00:00,32.6,27.0,676.0,38.7,21.7,78.0,107,24.5,59,9.1,1015.2
2025-11-14 20:00:00,31.7,25.1,844.0,49.3,19.5,50.0,98,23.8,64,7.8,1015.7
2025-11-14 21:00:00,32.2,25.0,1131.0,53.2,19.0,38.0,83,23.3,65,7.5,1015.9
2025-11-14 22:00:00,34.6,27.1,1459.0,53.7,19.2,34.0,83,22.8,65,6.4,1016.0
2025-11-14 23:00:00,38.8,31.4,1601.0,53.8,19.0,30.0,83,22.0,68,5.7,1016.2
2025-11-15 00:00:00,40.7,34.9,1401.0,54.8,17.8,24.0,83,21.4,69,7.8,1016.0
2025-11-15 01:00:00,38.6,34.1,1016.0,55.4,16.3,18.0,84,20.8,69,8.1,1015.8
2025-11-15 02:00:00,35.4,31.5,691.0,54.1,15.0,15.0,84,20.3,70,8.1,1015.6
2025-11-15 03:00:00,32.2,28.9,467.0,48.9,14.0,16.0,84,19.8,72,8.6,1015.4
2025-11-15 04:00:00,29.3,26.4,303.0,41.9,13.3,19.0,84,19.8,71,9.0,1015.3
2025-11-15 05:00:00,34.0,29.7,326.0,48.7,13.2,9.0,83,19.5,74,9.2,1015.6
2025-11-15 06:00:00,34.0,30.0,723.0,49.7,14.8,6.0,83,19.2,71,8.5,1016.1
2025-11-15 07:00:00,42.3,38.3,1307.0,50.7,17.2,3.0,83,19.0,68,7.2,1016.9
2025-11-15 08:00:00,54.5,51.1,1641.0,48.1,21.1,11.0,83,19.5,63,6.5,1017.5
2025-11-15 09:00:00,48.1,42.0,1467.0,38.8,28.2,41.0,83,21.9,50,4.7,1018.1
2025-11-15 10:00:00,37.5,25.0,1044.0,25.9,36.7,82.0,83,25.5,36,5.0,1018.6
2025-11-15 11:00:00,29.3,19.4,705.0,15.7,41.9,116.0,83,28.0,28,3.1,1018.3
2025-11-15 12:00:00,25.3,18.1,577.0,10.3,41.1,137.0,83,29.3,20,1.4,1017.4
2025-11-15 13:00:00,25.1,18.9,533.0,7.6,37.1,151.0,83,29.9,20,5.1,1016.4
2025-11-15 14:00:00,26.4,20.4,532.0,6.8,33.5,158.0,83,30.0,23,8.0,1015.3
2025-11-15 15:00:00,27.2,21.3,567.0,6.5,31.6,161.0,83,29.6,28,10.5,1014.7
2025-11-15 16:00:00,27.2,21.4,643.0,8.2,30.1,157.0,84,28.6,34,12.9,1014.6
2025-11-15 17:00:00,22.3,19.1,737.0,15.8,31.8,145.0,84,27.8,30,13.7,1015.0
2025-11-15 18:00:00,33.3,31.1,860.0,30.3,29.2,115.0,102,26.5,32,11.1,1015.7
2025-11-15 19:00:00,32.4,30.4,999.0,50.4,25.7,74.0,109,25.3,36,8.5,1016.3
2025-11-15 20:00:00,31.8,29.9,1097.0,66.0,23.3,41.0,100,24.5,43,7.0,1016.9
2025-11-15 21:00:00,32.8,31.1,1142.0,73.6,23.4,25.0,85,23.7,50,7.2,1017.3
2025-11-15 22:00:00,36.7,34.9,1145.0,76.7,24.5,18.0,86,23.0,52,7.7,1017.5
2025-11-15 23:00:00,43.4,41.9,1079.0,76.4,24.6,14.0,86,22.4,54,8.0,1017.8
2025-11-16 00:00:00,44.0,42.8,890.0,72.0,22.3,13.0,87,22.0,54,8.1,1017.4
2025-11-16 01:00:00,37.6,36.7,633.0,64.1,18.9,17.0,88,21.4,56,8.5,1017.4
2025-11-16 02:00:00,32.4,31.5,436.0,55.6,16.1,21.0,88,20.8,55,8.1,1017.3
2025-11-16 03:00:00,28.6,27.8,325.0,45.5,14.5,27.0,88,20.5,50,8.0,1017.5
2025-11-16 04:00:00,25.5,24.7,276.0,34.9,13.5,35.0,88,20.5,42,9.4,1017.5
2025-11-16 05:00:00,25.5,24.9,346.0,36.9,13.6,30.0,88,19.9,41,8.9,1017.9
2025-11-16 06:00:00,24.4,23.9,647.0,42.1,14.6,25.0,88,19.3,43,9.0,1018.2
2025-11-16 07:00:00,29.5,28.9,1068.0,48.7,16.2,19.0,87,19.1,44,9.0,1019.0
2025-11-16 08:00:00,34.8,34.3,1332.0,50.0,19.1,26.0,86,20.0,42,8.9,1019.5
2025-11-16 09:00:00,36.3,35.9,1297.0,40.8,24.9,58.0,85,22.3,36,8.5,1020.3
2025-11-16 10:00:00,26.1,25.2,1105.0,26.2,31.8,102.0,84,25.9,28,6.2,1020.6
2025-11-16 11:00:00,18.9,18.1,907.0,14.6,35.6,137.0,84,28.4,22,5.5,1020.1
2025-11-16 12:00:00,16.5,15.8,716.0,9.3,33.2,154.0,84,29.8,18,5.2,1019.2
2025-11-16 13:00:00,17.4,16.8,518.0,7.0,27.6,161.0,84,30.4,17,3.2,1018.2
2025-11-16 14:00:00,18.3,17.7,423.0,6.7,23.3,164.0,84,30.6,17,2.5,1017.3
2025-11-16 15:00:00,18.9,18.2,412.0,4.9,21.4,166.0,84,30.5,18,2.1,1016.9
2025-11-16 16:00:00,19.0,18.4,502.0,5.1,20.8,164.0,83,30.1,19,3.1,1016.7
2025-11-16 17:00:00,15.8,15.5,859.0,16.4,22.5,147.0,102,28.6,33,6.5,1016.9
2025-11-16 18:00:00,33.2,32.9,1789.0,43.9,25.2,110.0,121,27.0,44,9.4,1017.5
2025-11-16 19:00:00,44.6,44.4,2984.0,81.5,29.1,60.0,122,25.9,46,9.4,1018.0
2025-11-16 20:00:00,48.4,48.3,3687.0,107.2,32.3,23.0,106,25.4,44,8.2,1018.6
2025-11-16 21:00:00,51.7,51.6,3479.0,109.9,34.9,13.0,86,24.6,47,6.6,1019.0
2025-11-16 22:00:00,54.1,53.9,2778.0,100.6,37.0,16.0,88,23.5,48,7.6,1018.9
2025-11-16 23:00:00,54.4,54.1,2077.0,91.0,36.6,19.0,89,22.5,43,7.6,1019.3
2025-11-17 00:00:00,51.1,50.8,1483.0,84.4,32.0,18.0,90,22.2,37,7.3,1018.7
2025-11-17 01:00:00,45.4,45.2,888.0,77.4,25.1,18.0,91,21.5,38,8.1,1018.2
2025-11-17 02:00:00,40.5,40.2,464.0,71.0,19.5,17.0,92,20.7,40,8.3,1018.1
2025-11-17 03:00:00,35.9,35.5,270.0,65.3,16.4,16.0,93,20.2,43,8.3,1017.6
2025-11-17 04:00:00,30.5,30.3,245.0,60.3,14.7,16.0,93,19.8,44,7.7,1017.5
2025-11-17 05:00:00,30.0,29.7,382.0,58.6,14.1,12.0,94,18.5,48,6.0,1017.8
2025-11-17 06:00:00,27.6,27.4,795.0,59.7,15.6,9.0,94,18.1,49,5.4,1018.1
2025-11-17 07:00:00,33.3,32.9,1370.0,60.7,18.0,7.0,94,18.0,49,5.0,1018.6
2025-11-17 08:00:00,42.6,42.4,1748.0,57.4,22.7,17.0,95,18.7,47,4.8,1019.1
2025-11-17 09:00:00,40.4,40.0,1756.0,46.0,32.1,52.0,95,21.5,40,3.5,1019.3
2025-11-17 10:00:00,29.4,28.8,1568.0,30.3,43.7,99.0,96,25.1,28,1.9,1019.6
2025-11-17 11:00:00,19.5,19.0,1348.0,18.2,51.5,138.0,96,27.5,22,1.6,1019.4
2025-11-17 12:00:00,19.0,18.6,1120.0,12.7,51.9,161.0,96,28.8,20,3.7,1018.5
2025-11-17 13:00:00,20.8,20.5,860.0,10.7,48.5,175.0,97,29.2,21,6.2,1017.4
2025-11-17 14:00:00,22.9,22.5,659.0,10.6,45.7,183.0,97,29.3,23,8.7,1016.5
2025-11-17 15:00:00,25.1,24.6,521.0,11.0,45.9,189.0,97,28.9,27,9.9,1015.8
2025-11-17 16:00:00,26.7,26.3,441.0,13.2,46.8,190.0,98,28.1,33,10.0,1015.5
2025-11-17 17:00:00,27.4,27.0,501.0,19.1,49.2,185.0,119,27.3,37,9.4,1015.5
2025-11-17 18:00:00,45.4,44.9,829.0,36.8,44.6,147.0,147,26.1,42,8.3,1015.9
2025-11-17 19:00:00,45.5,44.9,1297.0,60.9,38.2,94.0,156,25.0,49,6.9,1016.4
2025-11-17 20:00:00,43.4,42.6,1593.0,77.1,32.8,54.0,148,24.4,52,6.8,1017.1
2025-11-17 21:00:00,42.3,41.1,1563.0,77.5,29.6,40.0,125,23.9,54,6.5,1017.4
2025-11-17 22:00:00,42.7,41.3,1362.0,70.0,27.6,39.0,99,23.1,57,6.9,1017.4
2025-11-17 23:00:00,45.3,43.5,1146.0,63.6,26.0,38.0,98,22.4,60,6.0,1017.5
2025-11-18 00:00:00,47.6,45.5,945.0,62.4,25.1,33.0,97,21.5,63,7.3,1017.2
2025-11-18 01:00:00,48.7,46.3,728.0,62.4,24.7,28.0,97,20.9,66,7.6,1017.1
2025-11-18 02:00:00,49.7,47.3,561.0,60.6,23.9,25.0,97,20.4,69,7.6,1016.4
2025-11-18 03:00:00,49.7,47.5,431.0,54.3,21.8,24.0,97,19.9,72,7.0,1016.0
2025-11-18 04:00:00,46.4,44.5,350.0,46.3,19.3,24.0,98,19.4,75,6.1,1015.7
2025-11-18 05:00:00,50.3,48.1,420.0,47.3,21.3,22.0,100,18.4,73,3.5,1016.0
2025-11-18 06:00:00,49.2,47.3,811.0,50.6,21.3,15.0,102,18.1,73,5.8,1016.4
2025-11-18 07:00:00,54.5,52.7,1353.0,54.6,21.5,7.0,104,17.5,74,6.9,1016.7
2025-11-18 08:00:00,60.8,59.3,1642.0,53.5,24.1,13.0,106,18.5,69,6.2,1017.2
2025-11-18 09:00:00,48.4,46.1,1425.0,42.5,31.4,47.0,108,21.4,57,5.5,1017.6
2025-11-18 10:00:00,36.1,32.0,956.0,26.5,41.1,95.0,108,24.5,52,4.2,1017.7
2025-11-18 11:00:00,32.4,29.5,589.0,14.2,47.6,136.0,108,26.5,45,1.7,1017.5
2025-11-18 12:00:00,31.0,28.9,470.0,9.1,48.1,161.0,110,28.2,31,0.6,1016.4
2025-11-18 13:00:00,31.2,29.4,453.0,7.7,45.5,178.0,111,29.0,28,3.0,1015.5
2025-11-18 14:00:00,32.2,30.4,463.0,8.0,43.2,188.0,112,29.1,31,6.4,1014.5
2025-11-18 15:00:00,33.2,31.3,470.0,8.3,42.8,192.0,112,28.5,41,10.4,1013.8
2025-11-18 16:00:00,33.9,31.9,504.0,10.2,42.7,187.0,113,27.3,51,12.9,1013.6
2025-11-18 17:00:00,33.4,31.7,569.0,16.2,44.6,177.0,118,26.7,49,11.7,1013.5
2025-11-18 18:00:00,47.3,45.5,692.0,32.8,40.4,139.0,146,25.8,49,8.1,1013.9
2025-11-18 19:00:00,47.4,45.4,847.0,55.6,34.6,85.0,154,24.8,55,6.2,1014.4
2025-11-18 20:00:00,46.9,44.6,964.0,72.3,30.0,44.0,145,23.9,60,5.4,1014.8
2025-11-18 21:00:00,48.1,45.5,1027.0,77.3,28.0,27.0,120,23.2,66,6.7,1015.2
2025-11-18 22:00:00,49.5,46.9,1052.0,76.3,27.2,21.0,115,22.5,72,8.2,1015.2
2025-11-18 23:00:00,51.0,48.3,1022.0,73.5,26.1,18.0,116,21.6,73,7.4,1015.1
2025-11-19 00:00:00,51.0,48.3,905.0,70.3,24.0,15.0,116,21.0,74,6.7,1015.0
2025-11-19 01:00:00,50.1,47.3,733.0,65.4,21.5,15.0,116,20.4,74,5.4,1014.8
2025-11-19 02:00:00,49.1,46.1,585.0,59.4,19.4,16.0,116,19.8,76,4.9,1014.6
2025-11-19 03:00:00,47.4,44.2,431.0,50.5,17.5,20.0,116,19.2,78,5.6,1014.3
2025-11-19 04:00:00,44.7,41.4,302.0,40.4,16.0,26.0,116,18.9,80,6.8,1014.3
2025-11-19 05:00:00,48.1,44.4,365.0,43.4,18.3,23.0,116,18.8,81,7.5,1014.3
2025-11-19 06:00:00,47.7,44.1,842.0,48.2,19.5,16.0,115,18.5,81,7.3,1014.7
2025-11-19 07:00:00,54.7,50.9,1512.0,54.4,21.3,9.0,115,18.2,80,6.5,1015.2
2025-11-19 08:00:00,62.9,59.6,1882.0,54.8,24.1,14.0,115,19.0,73,4.9,1016.0
2025-11-19 09:00:00,49.0,45.5,1651.0,44.2,28.6,44.0,115,21.8,61,3.2,1016.4
2025-11-19 10:00:00,39.5,35.0,1120.0,27.8,34.0,87.0,115,24.6,59,1.7,1016.8
2025-11-19 11:00:00,35.9,32.1,696.0,15.1,38.8,124.0,115,26.5,51,2.9,1016.6
2025-11-19 12:00:00,36.1,33.2,541.0,9.7,42.6,150.0,115,27.6,43,5.6,1015.9
2025-11-19 13:00:00,37.6,35.0,492.0,7.9,45.7,171.0,116,28.0,42,7.9,1015.1
2025-11-19 14:00:00,39.0,36.7,468.0,7.8,47.4,183.0,116,28.0,41,9.5,1014.3
2025-11-19 15:00:00,39.9,37.6,425.0,8.4,47.3,184.0,117,27.8,43,9.8,1013.7
2025-11-19 16:00:00,39.7,37.5,407.0,10.8,45.7,177.0,118,27.1,47,8.9,1013.5
2025-11-19 17:00:00,35.9,34.1,462.0,14.8,43.0,158.0,118,26.4,48,7.7,1013.5
2025-11-19 18:00:00,43.0,41.7,667.0,29.7,39.3,125.0,129,25.5,53,7.6,1013.7
2025-11-19 19:00:00,44.1,42.8,945.0,50.2,34.2,80.0,137,24.8,57,7.3,1014.4
2025-11-19 20:00:00,42.5,41.2,1119.0,64.9,29.9,45.0,128,23.9,61,6.8,1014.9
2025-11-19 21:00:00,41.0,39.7,1100.0,69.2,27.4,31.0,117,23.2,65,6.8,1015.3
2025-11-19 22:00:00,40.0,38.8,976.0,67.6,25.7,28.0,117,22.6,68,8.0,1015.6
2025-11-19 23:00:00,39.2,38.1,837.0,62.5,23.7,29.0,116,21.8,71,8.4,1015.9
2025-11-20 00:00:00,36.8,35.6,694.0,52.6,20.9,36.0,115,21.2,75,8.9,1015.5
2025-11-20 01:00:00,33.4,32.1,536.0,39.1,17.8,47.0,114,20.7,79,8.1,1015.4
2025-11-20 02:00:00,30.9,29.5,417.0,28.3,15.5,55.0,112,20.2,83,7.9,1015.5
2025-11-20 03:00:00,29.3,27.9,321.0,21.7,14.1,57.0,110,19.8,85,7.1,1015.2
2025-11-20 04:00:00,28.6,27.2,265.0,17.8,13.5,55.0,109,19.4,85,6.8,1014.9
2025-11-20 05:00:00,35.0,33.5,353.0,24.1,14.2,40.0,107,18.6,85,6.7,1015.3
2025-11-20 06:00:00,40.0,38.8,748.0,31.9,15.3,27.0,106,18.1,85,6.6,1015.7
2025-11-20 07:00:00,51.6,50.3,1287.0,42.1,17.2,11.0,105,17.8,84,6.8,1016.3
2025-11-20 08:00:00,61.2,60.3,1583.0,46.8,20.5,11.0,105,18.5,80,7.3,1017.0
2025-11-20 09:00:00,47.7,46.4,1389.0,40.6,26.5,39.0,105,21.4,67,6.7,1017.6
2025-11-20 10:00:00,34.2,32.4,952.0,28.8,34.0,83.0,106,24.5,58,4.4,1017.9
2025-11-20 11:00:00,30.6,29.0,631.0,19.0,40.3,122.0,105,26.2,49,1.3,1017.8
2025-11-20 12:00:00,31.7,30.2,587.0,13.6,44.5,150.0,105,27.9,37,1.6,1017.0
2025-11-20 13:00:00,34.6,33.1,658.0,10.1,47.4,173.0,105,28.5,36,4.4,1016.1
2025-11-20 14:00:00,36.4,35.0,716.0,8.8,48.8,186.0,104,28.4,42,7.4,1015.1
2025-11-20 15:00:00,37.7,36.3,694.0,9.2,48.5,189.0,104,28.0,47,9.2,1014.5
2025-11-20 16:00:00,38.1,36.7,658.0,11.7,46.7,182.0,104,27.4,48,10.3,1014.2
2025-11-20 17:00:00,32.2,31.7,677.0,16.4,48.8,173.0,106,26.8,48,10.3,1014.2
2025-11-20 18:00:00,36.7,36.1,814.0,27.7,43.7,139.0,134,25.6,58,8.4,1014.6
2025-11-20 19:00:00,37.5,36.8,1005.0,43.3,36.6,92.0,146,24.7,67,6.9,1015.3
2025-11-20 20:00:00,34.8,34.2,1126.0,54.8,30.8,55.0,140,23.8,74,6.8,1015.8
2025-11-20 21:00:00,33.6,33.1,1125.0,58.7,27.7,38.0,119,23.2,75,7.5,1016.4
2025-11-20 22:00:00,34.0,33.3,1054.0,58.6,25.8,32.0,101,22.6,76,8.7,1016.4
2025-11-20 23:00:00,34.8,34.1,944.0,56.6,24.0,28.0,101,22.0,77,8.5,1016.3
2025-11-21 00:00:00,34.0,33.4,773.0,52.6,21.8,26.0,100,21.5,79,8.4,1016.0
2025-11-21 01:00:00,31.8,31.1,561.0,46.8,19.6,26.0,100,20.9,81,7.9,1016.0
2025-11-21 02:00:00,30.5,29.7,406.0,42.1,17.8,25.0,100,20.4,83,7.1,1015.8
2025-11-21 03:00:00,31.1,30.4,306.0,39.6,16.4,21.0,100,19.9,84,6.5,1015.8
2025-11-21 04:00:00,33.6,33.1,262.0,38.2,15.3,17.0,100,19.5,82,5.8,1015.9
2025-11-21 05:00:00,38.4,38.0,368.0,46.0,16.7,9.0,101,19.0,85,5.1,1016.2
2025-11-21 06:00:00,38.9,38.5,772.0,46.1,17.5,5.0,101,18.9,79,4.9,1016.4
2025-11-21 07:00:00,47.1,46.8,1327.0,46.0,18.9,2.0,101,18.5,74,5.4,1017.4
2025-11-21 08:00:00,58.8,58.6,1687.0,44.1,22.8,10.0,101,19.0,67,5.2,1018.1
2025-11-21 09:00:00,40.6,40.3,1674.0,39.4,31.5,38.0,101,21.5,55,5.0,1018.8
2025-11-21 10:00:00,24.7,24.2,1466.0,33.0,42.6,77.0,100,24.7,39,3.2,1018.9
2025-11-21 11:00:00,24.8,24.4,1255.0,26.7,50.5,113.0,99,27.1,28,4.0,1018.9
2025-11-21 12:00:00,26.7,26.1,1081.0,20.4,52.4,144.0,99,28.5,23,4.1,1018.1
2025-11-21 13:00:00,28.6,27.9,903.0,14.2,51.0,171.0,98,29.2,21,4.4,1017.2
2025-11-21 14:00:00,30.5,29.5,792.0,10.9,49.3,188.0,98,29.4,22,6.0,1016.2
2025-11-21 15:00:00,32.1,31.1,795.0,10.5,48.4,192.0,98,29.2,24,8.2,1015.6
2025-11-21 16:00:00,33.2,32.1,865.0,12.9,47.1,186.0,97,28.6,27,9.3,1015.5
2025-11-21 17:00:00,50.9,48.9,934.0,19.5,49.9,174.0,102,27.5,29,9.3,1015.7
2025-11-21 18:00:00,58.4,56.9,979.0,36.2,45.2,135.0,131,26.1,35,7.0,1016.0
2025-11-21 19:00:00,58.2,56.8,1023.0,59.1,38.6,82.0,144,25.0,42,6.8,1016.5
2025-11-21 20:00:00,55.6,54.1,1071.0,76.1,33.5,40.0,137,23.8,53,7.6,1016.8
2025-11-21 21:00:00,55.4,53.8,1161.0,81.7,31.6,22.0,115,23.0,61,7.6,1017.0
2025-11-21 22:00:00,58.3,56.7,1256.0,81.3,31.1,15.0,106,22.5,64,8.1,1017.0
2025-11-21 23:00:00,61.5,59.8,1240.0,79.0,30.0,12.0,109,21.8,71,7.4,1017.4
2025-11-22 00:00:00,60.8,59.3,1011.0,76.2,27.4,9.0,111,21.2,73,9.1,1017.2
2025-11-22 01:00:00,58.0,56.1,672.0,71.5,24.2,10.0,114,20.8,74,9.0,1017.0
2025-11-22 02:00:00,52.7,50.9,423.0,64.9,21.4,13.0,117,20.5,75,8.6,1016.6
2025-11-22 03:00:00,48.2,46.3,311.0,54.1,19.2,20.0,119,20.2,74,8.9,1016.1
2025-11-22 04:00:00,44.6,42.6,290.0,41.4,17.5,29.0,121,20.0,67,8.4,1015.8
2025-11-22 05:00:00,43.0,41.2,420.0,38.7,17.4,32.0,122,19.7,59,7.5,1016.0
2025-11-22 06:00:00,42.1,40.5,847.0,44.1,17.9,26.0,122,19.4,56,7.3,1016.1
2025-11-22 07:00:00,46.8,45.3,1425.0,51.1,18.8,20.0,122,19.0,56,6.9,1016.8
2025-11-22 08:00:00,52.6,51.3,1783.0,52.9,20.5,27.0,122,19.4,54,6.7,1017.4
2025-11-22 09:00:00,54.1,52.9,1715.0,44.7,23.7,59.0,121,21.6,48,5.9,1017.8
2025-11-22 10:00:00,52.6,50.8,1427.0,31.3,27.8,103.0,123,24.8,39,4.4,1018.1
2025-11-22 11:00:00,56.5,52.4,1158.0,20.3,31.3,140.0,125,26.9,31,3.5,1018.0
2025-11-22 12:00:00,54.2,49.2,979.0,14.2,33.4,160.0,128,28.0,28,2.8,1017.2
2025-11-22 13:00:00,52.2,47.0,820.0,10.5,34.9,173.0,131,28.6,28,4.7,1016.1
2025-11-22 14:00:00,52.5,47.3,712.0,9.4,36.5,180.0,133,28.7,30,8.3,1014.9
2025-11-22 15:00:00,53.7,48.3,664.0,10.4,38.9,186.0,135,28.1,36,11.4,1014.3
2025-11-22 16:00:00,54.5,49.4,666.0,14.1,41.4,187.0,136,27.4,39,11.1,1014.0
2025-11-22 17:00:00,69.8,64.3,724.0,19.9,49.5,181.0,138,26.5,41,8.4,1014.0
2025-11-22 18:00:00,78.0,73.1,853.0,33.0,45.9,146.0,145,25.4,44,6.7,1014.3
2025-11-22 19:00:00,77.5,72.4,1038.0,51.2,41.0,98.0,153,24.6,46,6.8,1014.8
2025-11-22 20:00:00,75.7,69.6,1232.0,65.9,37.3,58.0,145,24.0,48,6.3,1015.4
2025-11-22 21:00:00,75.0,68.0,1484.0,74.2,36.4,35.0,145,23.6,51,4.2,1015.6
2025-11-22 22:00:00,78.0,69.8,1745.0,79.0,36.7,21.0,146,23.2,53,4.3,1015.8
2025-11-22 23:00:00,86.8,78.2,1830.0,80.2,35.6,12.0,147,22.2,67,2.7,1015.8
2025-11-23 00:00:00,87.5,81.5,1593.0,76.4,31.3,8.0,149,22.1,65,4.4,1015.6
2025-11-23 01:00:00,79.6,75.2,1179.0,69.0,25.5,9.0,150,21.0,69,6.4,1015.5
2025-11-23 02:00:00,73.6,70.3,838.0,61.9,20.9,11.0,151,20.0,71,6.7,1015.1
2025-11-23 03:00:00,69.4,66.1,614.0,56.0,18.4,12.0,151,19.3,74,7.2,1014.6
2025-11-23 04:00:00,65.9,62.6,463.0,50.4,17.2,14.0,152,19.1,74,6.9,1014.6
2025-11-23 05:00:00,75.4,72.2,496.0,49.8,15.7,8.0,152,18.7,66,6.9,1015.0
2025-11-23 06:00:00,72.4,68.2,882.0,52.4,17.5,5.0,153,18.4,62,6.6,1015.3
2025-11-23 07:00:00,76.6,72.4,1453.0,55.4,20.6,2.0,153,18.2,59,6.8,1016.0
2025-11-23 08:00:00,83.4,79.4,1813.0,53.9,26.3,13.0,154,18.9,55,6.3,1016.4
2025-11-23 09:00:00,76.4,70.8,1753.0,43.5,38.3,49.0,155,21.5,47,6.3,1016.9
2025-11-23 10:00:00,68.2,56.5,1483.0,28.5,53.1,99.0,155,24.1,39,4.6,1017.3
2025-11-23 11:00:00,65.0,51.0,1237.0,16.6,61.5,139.0,155,25.9,38,3.1,1017.3
2025-11-23 12:00:00,62.4,50.2,1083.0,10.7,57.9,161.0,155,27.0,34,4.2,1016.4
2025-11-23 13:00:00,62.2,48.8,953.0,7.9,48.0,172.0,155,27.6,32,6.5,1015.3
2025-11-23 14:00:00,63.1,47.3,874.0,7.1,39.8,177.0,155,27.8,31,8.3,1014.3
2025-11-23 15:00:00,63.1,46.4,860.0,7.1,36.5,176.0,155,27.7,30,8.7,1013.7
2025-11-23 16:00:00,61.7,46.7,897.0,9.1,34.9,167.0,155,27.4,30,8.8,1013.4
2025-11-23 17:00:00,58.9,50.8,973.0,17.4,36.7,156.0,155,26.4,37,9.7,1013.7
2025-11-23 18:00:00,74.5,68.9,1121.0,40.3,35.3,120.0,155,25.2,47,7.5,1014.0
2025-11-23 19:00:00,78.5,74.0,1308.0,71.8,33.4,70.0,155,24.4,55,6.9,1014.5
2025-11-23 20:00:00,80.3,76.4,1420.0,94.5,32.2,32.0,155,23.4,58,7.1,1015.1
2025-11-23 21:00:00,83.8,79.9,1409.0,100.5,33.0,17.0,155,22.8,61,7.2,1015.5
2025-11-23 22:00:00,88.0,84.3,1325.0,97.6,34.7,15.0,155,22.2,63,5.8,1015.6
2025-11-23 23:00:00,81.5,78.9,1200.0,92.1,34.6,14.0,155,21.5,67,5.2,1015.8
2025-11-24 00:00:00,71.9,69.6,1016.0,85.6,31.3,13.0,155,21.2,65,7.1,1015.8
2025-11-24 01:00:00,63.3,61.0,791.0,76.5,26.2,13.0,155,21.0,63,6.3,1015.6
2025-11-24 02:00:00,56.6,54.4,622.0,66.4,22.0,16.0,155,20.0,67,8.0,1015.5
2025-11-24 03:00:00,51.1,49.1,518.0,53.5,19.2,22.0,154,19.3,68,9.2,1015.3
2025-11-24 04:00:00,46.7,44.7,469.0,39.6,17.1,29.0,154,19.0,63,9.4,1015.3
2025-11-24 05:00:00,49.5,47.3,536.0,45.4,17.3,21.0,154,18.2,55,8.2,1015.6
2025-11-24 06:00:00,47.1,45.2,830.0,49.3,19.1,18.0,153,18.0,51,8.7,1015.9
2025-11-24 07:00:00,51.5,49.5,1240.0,54.1,21.8,15.0,153,17.8,51,8.7,1016.6
2025-11-24 08:00:00,58.0,56.0,1494.0,53.6,24.7,23.0,152,18.4,50,8.2,1017.2
2025-11-24 09:00:00,57.6,55.5,1454.0,42.6,28.6,52.0,152,20.8,43,7.8,1017.6
2025-11-24 10:00:00,53.3,49.8,1259.0,26.1,32.7,93.0,151,24.0,35,5.2,1017.9
2025-11-24 11:00:00,42.7,37.7,1054.0,13.4,34.1,124.0,151,26.4,27,5.5,1017.7
2025-11-24 12:00:00,36.8,31.3,843.0,7.6,30.4,138.0,151,27.4,23,4.6,1016.8
2025-11-24 13:00:00,34.1,28.9,622.0,5.5,24.0,143.0,150,28.1,20,3.1,1015.8
2025-11-24 14:00:00,31.7,27.1,521.0,6.3,19.1,142.0,150,28.5,18,2.7,1014.7
2025-11-24 15:00:00,29.8,25.7,577.0,9.3,17.3,137.0,148,28.6,18,3.8,1014.4
2025-11-24 16:00:00,28.6,25.0,752.0,15.2,17.1,127.0,146,27.6,28,7.2,1014.4
2025-11-24 17:00:00,34.2,31.1,1066.0,21.3,20.7,122.0,144,26.2,39,8.5,1014.6
2025-11-24 18:00:00,58.7,55.8,1710.0,46.3,27.1,91.0,142,24.8,46,10.3,1015.3
2025-11-24 19:00:00,76.4,73.1,2492.0,80.3,35.7,49.0,140,24.0,49,10.3,1016.1
2025-11-24 20:00:00,82.4,79.6,2858.0,102.3,40.2,19.0,140,23.5,50,8.3,1016.8
2025-11-24 21:00:00,72.9,71.2,2424.0,101.9,36.7,11.0,140,22.8,48,6.9,1017.3
2025-11-24 22:00:00,58.8,58.1,1574.0,89.4,29.2,15.0,140,22.1,40,7.2,1017.6
2025-11-24 23:00:00,48.0,47.4,904.0,74.8,22.5,23.0,137,21.2,34,7.6,1017.8
2025-11-25 00:00:00,42.6,41.8,665.0,59.6,18.4,33.0,134,20.5,37,8.8,1017.7
2025-11-25 01:00:00,40.4,39.1,607.0,42.3,15.3,46.0,131,19.9,40,9.1,1017.5
2025-11-25 02:00:00,39.8,38.2,576.0,28.0,13.1,58.0,128,19.5,41,9.5,1017.3
2025-11-25 03:00:00,39.8,37.7,507.0,18.0,11.9,69.0,127,19.2,41,9.9,1016.8
2025-11-25 04:00:00,39.6,37.3,466.0,11.1,11.7,80.0,125,18.7,43,10.3,1016.8
2025-11-25 05:00:00,39.5,37.0,495.0,11.6,12.3,74.0,125,17.9,45,10.9,1016.8
2025-11-25 06:00:00,39.2,36.9,667.0,19.3,13.0,68.0,124,17.4,46,11.4,1017.1
2025-11-25 07:00:00,41.4,39.1,910.0,29.5,14.2,62.0,123,17.2,47,12.1,1017.9
